instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
15473,11-10-2012,4,1,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343,24,236,260
15474,11-10-2012,4,1,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642,10,167,177
15475,11-10-2012,4,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186
15476,12-10-2012,4,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68
15477,12-10-2012,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37
15478,12-10-2012,4,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16
15479,12-10-2012,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6
15480,12-10-2012,4,1,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045,0,8,8
15481,12-10-2012,4,1,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896,2,33,35
15482,12-10-2012,4,1,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896,3,140,143
15483,12-10-2012,4,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896,8,384,392
15484,12-10-2012,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745
15485,12-10-2012,4,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,26,374,400
15486,12-10-2012,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275
15487,12-10-2012,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313
15488,12-10-2012,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,75,312,387
15489,12-10-2012,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,81,300,381
15490,12-10-2012,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371
15491,12-10-2012,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455
15492,12-10-2012,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,108,412,520
15493,12-10-2012,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,131,706,837
15494,12-10-2012,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,76,566,642
15495,12-10-2012,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,40,453,493
15496,12-10-2012,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,28,280,308
15497,12-10-2012,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,21,169,190
15498,12-10-2012,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,17,143,160
15499,12-10-2012,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,11,89,100
15500,13-10-2012,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249
15501,13-10-2012,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146
15502,13-10-2012,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,7,60,67
15503,13-10-2012,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,2,13,15
15504,13-10-2012,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,2,9,11
15505,13-10-2012,4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.194,0,11,11
15506,13-10-2012,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.194,5,23,28
15507,13-10-2012,4,1,10,7,0,6,0,1,0.3,0.303,0.61,0.1642,10,60,70
15508,13-10-2012,4,1,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045,23,151,174
15509,13-10-2012,4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896,46,220,266
15510,13-10-2012,4,1,10,10,0,6,0,1,0.4,0.4091,0.43,0,82,265,347
15511,13-10-2012,4,1,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343,192,335,527
15512,13-10-2012,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0,202,371,573
15513,13-10-2012,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.194,235,435,670
15514,13-10-2012,4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.194,243,354,597
15515,13-10-2012,4,1,10,15,0,6,0,1,0.5,0.4848,0.36,0.194,251,364,615
15516,13-10-2012,4,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.194,294,343,637
15517,13-10-2012,4,1,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642,193,335,528
15518,13-10-2012,4,1,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343,174,299,473
15519,13-10-2012,4,1,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642,73,259,332
15520,13-10-2012,4,1,10,20,0,6,0,1,0.4,0.4091,0.54,0.0896,57,198,255
15521,13-10-2012,4,1,10,21,0,6,0,1,0.4,0.4091,0.58,0.194,47,157,204
15522,13-10-2012,4,1,10,22,0,6,0,1,0.4,0.4091,0.62,0,33,156,189
15523,13-10-2012,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985,27,98,125
15524,14-10-2012,4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537,8,103,111
15525,14-10-2012,4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836,16,96,112
15526,14-10-2012,4,1,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896,8,58,66
15527,14-10-2012,4,1,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985,3,25,28
15528,14-10-2012,4,1,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836,2,10,12
15529,14-10-2012,4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.194,5,6,11
15530,14-10-2012,4,1,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642,4,20,24
15531,14-10-2012,4,1,10,7,0,0,0,1,0.42,0.4242,0.82,0.2239,7,44,51
15532,14-10-2012,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.194,28,104,132
15533,14-10-2012,4,1,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836,62,161,223
15534,14-10-2012,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,150,278,428
15535,14-10-2012,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,156,338,494
15536,14-10-2012,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,200,362,562
15537,14-10-2012,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,218,401,619
15538,14-10-2012,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,249,368,617
15539,14-10-2012,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,213,355,568
15540,14-10-2012,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,203,378,581
15541,14-10-2012,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,193,346,539
15542,14-10-2012,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,134,319,453
15543,14-10-2012,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,68,268,336
15544,14-10-2012,4,1,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239,48,198,246
15545,14-10-2012,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,40,156,196
15546,14-10-2012,4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881,38,87,125
15547,14-10-2012,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105
15548,15-10-2012,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,17,31,48
15549,15-10-2012,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881,5,24,29
15550,15-10-2012,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582,1,5,6
15551,15-10-2012,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,2,2,4
15552,15-10-2012,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,1,9,10
15553,15-10-2012,4,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836,2,38,40
15554,15-10-2012,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,6,141,147
15555,15-10-2012,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284,15,461,476
15556,15-10-2012,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,24,713,737
15557,15-10-2012,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881,31,328,359
15558,15-10-2012,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881,43,125,168
15559,15-10-2012,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881,88,175,263
15560,15-10-2012,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284
15561,15-10-2012,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,37,109,146
15562,15-10-2012,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836,57,128,185
15563,15-10-2012,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,70,190,260
15564,15-10-2012,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,76,371,447
15565,15-10-2012,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,96,670,766
15566,15-10-2012,4,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343,52,540,592
15567,15-10-2012,4,1,10,19,0,1,1,3,0.52,0.5,0.83,0.0896,12,227,239
15568,15-10-2012,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,19,237,256
15569,15-10-2012,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284,16,190,206
15570,15-10-2012,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836,8,118,126
15571,15-10-2012,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,9,72,81
15572,16-10-2012,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,3,45,48
15573,16-10-2012,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,4,9,13
15574,16-10-2012,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,2,1,3
15575,16-10-2012,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,0,2,2
15576,16-10-2012,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7
15577,16-10-2012,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,5,47,52
15578,16-10-2012,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,4,168,172
15579,16-10-2012,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,20,505,525
15580,16-10-2012,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0,35,800,835
15581,16-10-2012,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,32,323,355
15582,16-10-2012,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,65,157,222
15583,16-10-2012,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,56,172,228
15584,16-10-2012,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,69,256,325
15585,16-10-2012,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,68,260,328
15586,16-10-2012,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,94,214,308
15587,16-10-2012,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284,76,270,346
15588,16-10-2012,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446
15589,16-10-2012,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,104,839,943
15590,16-10-2012,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,71,767,838
15591,16-10-2012,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0,40,491,531
15592,16-10-2012,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0,35,397,432
15593,16-10-2012,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0,19,176,195
15594,16-10-2012,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,18,163,181
15595,16-10-2012,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0,23,176,199
15596,17-10-2012,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0,1,48,49
15597,17-10-2012,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0,3,14,17
15598,17-10-2012,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0,4,12,16
15599,17-10-2012,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0,0,7,7
15600,17-10-2012,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,0,4,4
15601,17-10-2012,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0,2,39,41
15602,17-10-2012,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0,7,171,178
15603,17-10-2012,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,15,449,464
15604,17-10-2012,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0,38,779,817
15605,17-10-2012,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0,38,344,382
15606,17-10-2012,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0,60,168,228
15607,17-10-2012,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,78,156,234
15608,17-10-2012,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642,71,261,332
15609,17-10-2012,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,73,237,310
15610,17-10-2012,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642,82,188,270
15611,17-10-2012,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,62,239,301
15612,17-10-2012,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.194,70,396,466
15613,17-10-2012,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,122,766,888
15614,17-10-2012,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,90,794,884
15615,17-10-2012,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,49,467,516
15616,17-10-2012,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,54,360,414
15617,17-10-2012,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,28,301,329
15618,17-10-2012,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,17,198,215
15619,17-10-2012,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,15,84,99
15620,18-10-2012,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.194,4,53,57
15621,18-10-2012,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,0,14,14
15622,18-10-2012,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,1,13,14
15623,18-10-2012,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5
15624,18-10-2012,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5
15625,18-10-2012,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42
15626,18-10-2012,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,3,150,153
15627,18-10-2012,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,20,488,508
15628,18-10-2012,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,834
15629,18-10-2012,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642,41,346,387
15630,18-10-2012,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,60,158,218
15631,18-10-2012,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268
15632,18-10-2012,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,93,284,377
15633,18-10-2012,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,96,236,332
15634,18-10-2012,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985,94,191,285
15635,18-10-2012,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,69,284,353
15636,18-10-2012,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450
15637,18-10-2012,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,890
15638,18-10-2012,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,68,720,788
15639,18-10-2012,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,42,471,513
15640,18-10-2012,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,39,348,387
15641,18-10-2012,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,38,245,283
15642,18-10-2012,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,27,202,229
15643,18-10-2012,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0,6,111,117
15644,19-10-2012,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,5,51,56
15645,19-10-2012,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0,4,12,16
15646,19-10-2012,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0,1,9,10
15647,19-10-2012,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0,0,5,5
15648,19-10-2012,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0,1,5,6
15649,19-10-2012,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0,1,35,36
15650,19-10-2012,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131
15651,19-10-2012,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0,5,149,154
15652,19-10-2012,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,20,447,467
15653,19-10-2012,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,26,363,389
15654,19-10-2012,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,26,198,224
15655,19-10-2012,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,41,211,252
15656,19-10-2012,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332
15657,19-10-2012,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,87,288,375
15658,19-10-2012,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365
15659,19-10-2012,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395
15660,19-10-2012,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,131,434,565
15661,19-10-2012,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425
15662,19-10-2012,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233
15663,19-10-2012,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232
15664,19-10-2012,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,13,216,229
15665,19-10-2012,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0,17,189,206
15666,19-10-2012,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190
15667,19-10-2012,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,13,118,131
15668,20-10-2012,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123
15669,20-10-2012,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95
15670,20-10-2012,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78
15671,20-10-2012,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,2,27,29
15672,20-10-2012,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0,9,9,18
15673,20-10-2012,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0,6,7,13
15674,20-10-2012,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0,5,26,31
15675,20-10-2012,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0,6,59,65
15676,20-10-2012,4,1,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343,29,164,193
15677,20-10-2012,4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363
15678,20-10-2012,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423
15679,20-10-2012,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,204,408,612
15680,20-10-2012,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,267,436,703
15681,20-10-2012,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714
15682,20-10-2012,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0,335,376,711
15683,20-10-2012,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0,308,403,711
15684,20-10-2012,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,325,366,691
15685,20-10-2012,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,347,384,731
15686,20-10-2012,4,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239,165,356,521
15687,20-10-2012,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,77,268,345
15688,20-10-2012,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259
15689,20-10-2012,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,72,224,296
15690,20-10-2012,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045,47,155,202
15691,20-10-2012,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0,27,136,163
15692,21-10-2012,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154
15693,21-10-2012,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,20,97,117
15694,21-10-2012,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132
15695,21-10-2012,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41
15696,21-10-2012,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21
15697,21-10-2012,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4,10
15698,21-10-2012,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0,8,18,26
15699,21-10-2012,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0,13,43,56
15700,21-10-2012,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0,39,104,143
15701,21-10-2012,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269
15702,21-10-2012,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443
15703,21-10-2012,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547
15704,21-10-2012,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675
15705,21-10-2012,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626
15706,21-10-2012,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,235,405,640
15707,21-10-2012,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623
15708,21-10-2012,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591
15709,21-10-2012,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491
15710,21-10-2012,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,71,342,413
15711,21-10-2012,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266
15712,21-10-2012,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,35,160,195
15713,21-10-2012,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166
15714,21-10-2012,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0,18,95,113
15715,21-10-2012,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0,7,59,66
15716,22-10-2012,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0,3,28,31
15717,22-10-2012,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0,0,11,11
15718,22-10-2012,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0,1,4,5
15719,22-10-2012,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0,1,5,6
15720,22-10-2012,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0,1,6,7
15721,22-10-2012,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46
15722,22-10-2012,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144
15723,22-10-2012,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452
15724,22-10-2012,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0,32,696,728
15725,22-10-2012,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360
15726,22-10-2012,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0,51,161,212
15727,22-10-2012,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211
15728,22-10-2012,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0,52,231,283
15729,22-10-2012,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315
15730,22-10-2012,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282
15731,22-10-2012,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296
15732,22-10-2012,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524
15733,22-10-2012,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922
15734,22-10-2012,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786
15735,22-10-2012,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514
15736,22-10-2012,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403
15737,22-10-2012,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174
15738,22-10-2012,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,25,158,183
15739,22-10-2012,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,20,143,163
15740,23-10-2012,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37
15741,23-10-2012,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,1,16,17
15742,23-10-2012,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7
15743,23-10-2012,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1
15744,23-10-2012,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7
15745,23-10-2012,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50
15746,23-10-2012,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158
15747,23-10-2012,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531
15748,23-10-2012,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761
15749,23-10-2012,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334
15750,23-10-2012,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0,50,171,221
15751,23-10-2012,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0,52,201,253
15752,23-10-2012,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378
15753,23-10-2012,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0,59,244,303
15754,23-10-2012,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296
